# Bitnodes short version https://bitnodes.io/api/v1/snapshots/ 
# Time 1657774678
IP Address|Port|Protocol Version|User Agent|Connected Since|Height|Hostname|Country Code|ASN|Organization Name
1.116.110.123|8333|70016|/Satoshi:22.0.0/|1657739335|744908|1.116.110.123|CN|AS45090|Shenzhen Tencent Computer Systems Company Limited
1.117.180.31|8333|70016|/Satoshi:23.0.0/|1657746148|744908|1.117.180.31|CN|AS45090|Shenzhen Tencent Computer Systems Company Limited
1.13.190.254|8333|70016|/Satoshi:23.0.0/|1657746148|744905|1.13.190.254|CN|AS45090|Shenzhen Tencent Computer Systems Company Limited
1.13.7.12|8333|70016|/Satoshi:23.0.0/|1657768834|744908|1.13.7.12|CN|AS45090|Shenzhen Tencent Computer Systems Company Limited
1.172.117.174|8333|70015|/Satoshi:0.18.1/|1657228702|744908|1-172-117-174.dynamic-ip.hinet.net|TW|AS3462|Data Communication Business Group
1.64.125.65|8333|70016|/Satoshi:23.0.0/|1657368041|744908|1-64-125-065.static.netvigator.com|HK|AS4760|HKT Limited
100.0.15.8|8333|70016|/Satoshi:23.0.0/|1655209649|744908|pool-100-0-15-8.bstnma.fios.verizon.net|US|AS701|UUNET
100.15.229.73|8333|70016|/Satoshi:22.0.0/|1657701015|744908|pool-100-15-229-73.washdc.fios.verizon.net|US|AS701|UUNET
100.15.233.122|8333|70016|/Satoshi:22.0.0(FutureBit-Apollo-Node)/|1657590995|744908|pool-100-15-233-122.washdc.fios.verizon.net|US|AS701|UUNET
100.15.73.166|8333|70016|/Satoshi:0.21.0/|1657757007|744908|pool-100-15-73-166.washdc.fios.verizon.net|US|AS701|UUNET
100.16.230.208|8333|70016|/Satoshi:22.0.0/|1657648015|744908|pool-100-16-230-208.bltmmd.fios.verizon.net|US|AS701|UUNET
100.17.17.14|8333|70016|/FBI:22.1.2/|1656332927|744908|pool-100-17-17-14.bstnma.fios.verizon.net|US|AS701|UUNET
100.19.22.229|8333|70016|/Satoshi:0.21.1/|1657750842|744908|pool-100-19-22-229.phlapa.fios.verizon.net|US|AS701|UUNET
100.19.80.28|8333|70016|/Satoshi:0.21.0/|1657612571|744908|pool-100-19-80-28.phlapa.fios.verizon.net|US|AS701|UUNET
100.2.53.133|8333|70016|/Satoshi:23.0.0/|1657196884|744908|pool-100-2-53-133.nycmny.fios.verizon.net|US|AS701|UUNET
100.25.60.57|8333|70015|/Satoshi:0.14.99/|1656816144|744908|ec2-100-25-60-57.compute-1.amazonaws.com|US|AS14618|AMAZON-AES
100.33.73.91|8333|70016|/Satoshi:22.0.0/|1657691739|744908|pool-100-33-73-91.nycmny.fios.verizon.net|US|AS701|UUNET
100.35.137.46|8333|70016|/Satoshi:22.0.0(FutureBit-Apollo-Node)/|1657509140|744908|pool-100-35-137-46.nwrknj.fios.verizon.net|US|AS701|UUNET
100.36.115.126|8333|70016|/Satoshi:22.0.0/|1657722757|744908|pool-100-36-115-126.washdc.fios.verizon.net|US|AS701|UUNET
100.36.118.205|64668|70016|/Satoshi:22.0.0/|1657685258|744908|pool-100-36-118-205.washdc.fios.verizon.net|US|AS701|UUNET
100.36.32.29|8333|70015|/Satoshi:0.15.1/|1657771876|744908|pool-100-36-32-29.washdc.fios.verizon.net|US|AS701|UUNET
100.37.63.218|8333|70016|/Satoshi:22.0.0/|1657572139|744908|pool-100-37-63-218.nycmny.fios.verizon.net|US|AS701|UUNET
100.37.95.229|8333|70016|/Satoshi:22.0.0(FutureBit-Apollo-Node)/|1657519652|744908|pool-100-37-95-229.nycmny.fios.verizon.net|US|AS701|UUNET
100.4.84.221|8333|70016|/Satoshi:23.0.0/|1657196884|744908|pool-100-4-84-221.nrflva.fios.verizon.net|US|AS701|UUNET
100.40.32.141|8333|70016|/Satoshi:22.0.0/|1657758571|744908|pool-100-40-32-141.prvdri.fios.verizon.net|US|AS701|UUNET
100.7.49.162|8333|70016|/Satoshi:22.0.0(FutureBit-Apollo-Node)/|1657496245|744908|pool-100-7-49-162.rcmdva.fios.verizon.net|US|AS701|UUNET
101.174.233.45|8333|70016|/Satoshi:23.0.0/|1657699198|744908|cpe-101-174-233-45.bpbn-r-038.cht.nsw.bigpond.net.au|AU|AS1221|Telstra Corporation Ltd
101.43.125.91|8333|70016|/Satoshi:22.0.0/|1657727536|744908|101.43.125.91|CN|AS45090|Shenzhen Tencent Computer Systems Company Limited
101.43.219.104|8333|70016|/Satoshi:22.0.0/|1657587807|0|101.43.219.104|CN|AS45090|Shenzhen Tencent Computer Systems Company Limited
101.98.167.205|8333|70016|/Satoshi:22.0.0/|1656542756|744908|dynamic-cpe-pool.callplus.net.nz|NZ|AS9790|VocusGroup
101.98.178.187|8333|70016|/Satoshi:23.0.0(OMEGALUL)/|1656278706|744908|default-rdns.vocus.co.nz|NZ|AS9790|VocusGroup
102.132.192.141|8333|70016|/Satoshi:23.0.0/|1657748350|744908|ncr1-cust.coolideas.co.za|ZA|AS37680|COOL-IDEAS
102.132.198.254|8333|70016|/Satoshi:0.21.0/|1657454944|744908|102.132.198.254|ZA|AS37680|COOL-IDEAS
102.215.215.235|8333|70016|/Satoshi:22.0.0/|1657752075|744908|102.215.215.235|ZA|AS37053|RSAWEB Internet Services
103.100.44.70|8333|70016|/Satoshi:22.99.0/|1656720132|744908|103-100-44-70.static.tangibletechnology.com.au|AU|AS134155|TANGIBLE TECHNOLOGY PTY LTD
103.109.101.216|8333|70016|/Satoshi:0.21.1/|1657542856|744908|103.109.101.216|HK|AS206264|Amarutu Technology Ltd
103.117.146.98|8333|70015|/Satoshi:0.20.0/|1655174435|744908|103.117.146.98|HK|AS45753|Netsec Limited
